time_ns,dec_i_data,dec_o_valid,dec_o_data,int_i_data,interp_o_valid,interp_o_data
40045.0,127,0,20060,115,1,17260
40055.0,128,0,20060,115,1,17348
40065.0,128,0,20060,115,1,17436
40075.0,128,0,20060,115,1,17524
40085.0,129,0,20060,115,1,17613
40095.0,129,0,20060,115,1,17701
40105.0,130,0,20060,115,1,17790
40115.0,130,0,20060,115,1,17879
40125.0,130,0,20060,115,1,17968
40135.0,131,0,20060,115,1,18057
40145.0,131,0,20060,115,1,18146
40155.0,132,0,20060,115,1,18236
40165.0,132,0,20060,115,1,18325
40175.0,132,0,20060,115,1,18415
40185.0,133,0,20060,115,1,18505
40195.0,133,0,20060,115,1,18595
40205.0,134,0,20060,115,1,18685
40215.0,134,0,20060,115,1,18775
40225.0,134,0,20060,115,1,18865
40235.0,135,0,20060,115,1,18955
40245.0,135,0,20060,115,1,19046
40255.0,136,0,20060,115,1,19136
40265.0,136,0,20060,115,1,19227
40275.0,136,0,20060,115,1,19318
40285.0,137,0,20060,115,1,19409
40295.0,137,0,20060,115,1,19500
40305.0,138,0,20060,115,1,19591
40315.0,138,0,20060,115,1,19683
40325.0,138,0,20060,115,1,19774
40335.0,139,0,20060,115,1,19866
40345.0,139,0,20060,115,1,19958
40355.0,140,0,20060,115,1,20050
40365.0,140,0,20060,115,1,20142
40375.0,140,1,26257,115,1,20234
40385.0,141,0,26257,141,1,20326
40395.0,141,0,26257,141,1,20418
40405.0,142,0,26257,141,1,20511
40415.0,142,0,26257,141,1,20603
40425.0,142,0,26257,141,1,20696
40435.0,143,0,26257,141,1,20789
40445.0,143,0,26257,141,1,20882
40455.0,144,0,26257,141,1,20975
40465.0,144,0,26257,141,1,21068
40475.0,144,0,26257,141,1,21162
40485.0,145,0,26257,141,1,21255
40495.0,145,0,26257,141,1,21349
40505.0,145,0,26257,141,1,21443
40515.0,146,0,26257,141,1,21537
40525.0,146,0,26257,141,1,21631
40535.0,147,0,26257,141,1,21725
40545.0,147,0,26257,141,1,21819
40555.0,147,0,26257,141,1,21913
40565.0,148,0,26257,141,1,22008
40575.0,148,0,26257,141,1,22102
40585.0,149,0,26257,141,1,22197
40595.0,149,0,26257,141,1,22292
40605.0,149,0,26257,141,1,22387
40615.0,150,0,26257,141,1,22482
40625.0,150,0,26257,141,1,22577
40635.0,151,0,26257,141,1,22673
40645.0,151,0,26257,141,1,22768
40655.0,151,0,26257,141,1,22864
40665.0,152,0,26257,141,1,22960
40675.0,152,0,26257,141,1,23056
40685.0,153,0,26257,141,1,23152
40695.0,153,0,26257,141,1,23248
40705.0,153,0,26257,141,1,23344
40715.0,154,0,26257,141,1,23440
40725.0,154,0,26257,141,1,23537
40735.0,155,0,26257,141,1,23633
40745.0,155,0,26257,141,1,23730
40755.0,155,0,26257,141,1,23827
40765.0,156,0,26257,141,1,23924
40775.0,156,0,26257,141,1,24021
40785.0,156,0,26257,141,1,24118
40795.0,157,0,26257,141,1,24216
40805.0,157,0,26257,141,1,24313
40815.0,158,0,26257,141,1,24411
40825.0,158,0,26257,141,1,24509
40835.0,158,0,26257,141,1,24607
40845.0,159,0,26257,141,1,24705
40855.0,159,0,26257,141,1,24803
40865.0,160,0,26257,141,1,24901
40875.0,160,0,26257,141,1,24999
40885.0,160,0,26257,141,1,25098
40895.0,161,0,26257,141,1,25196
40905.0,161,0,26257,141,1,25295
40915.0,162,0,26257,141,1,25394
40925.0,162,0,26257,141,1,25493
40935.0,162,0,26257,141,1,25592
40945.0,163,0,26257,141,1,25691
40955.0,163,0,26257,141,1,25791
40965.0,163,0,26257,141,1,25890
40975.0,164,0,26257,141,1,25990
40985.0,164,0,26257,141,1,26090
40995.0,165,0,26257,141,1,26190
41005.0,165,0,26257,141,1,26290
41015.0,165,1,32717,141,1,26390
41025.0,166,0,32717,166,1,26490
41035.0,166,0,32717,166,1,26590
41045.0,166,0,32717,166,1,26690
41055.0,167,0,32717,166,1,26790
41065.0,167,0,32717,166,1,26891
41075.0,168,0,32717,166,1,26991
41085.0,168,0,32717,166,1,27092
41095.0,168,0,32717,166,1,27192
41105.0,169,0,32717,166,1,27293
41115.0,169,0,32717,166,1,27394
41125.0,170,0,32717,166,1,27494
41135.0,170,0,32717,166,1,27595
41145.0,170,0,32717,166,1,27696
41155.0,171,0,32717,166,1,27797
41165.0,171,0,32717,166,1,27898
41175.0,171,0,32717,166,1,27999
41185.0,172,0,32717,166,1,28100
41195.0,172,0,32717,166,1,28201
41205.0,173,0,32717,166,1,28303
41215.0,173,0,32717,166,1,28404
41225.0,173,0,32717,166,1,28505
41235.0,174,0,32717,166,1,28607
41245.0,174,0,32717,166,1,28708
41255.0,174,0,32717,166,1,28810
41265.0,175,0,32717,166,1,28911
41275.0,175,0,32717,166,1,29013
41285.0,175,0,32717,166,1,29115
41295.0,176,0,32717,166,1,29217
41305.0,176,0,32717,166,1,29319
41315.0,177,0,32717,166,1,29421
41325.0,177,0,32717,166,1,29523
41335.0,177,0,32717,166,1,29625
41345.0,178,0,32717,166,1,29727
41355.0,178,0,32717,166,1,29829
41365.0,178,0,32717,166,1,29931
41375.0,179,0,32717,166,1,30033
41385.0,179,0,32717,166,1,30136
41395.0,180,0,32717,166,1,30238
41405.0,180,0,32717,166,1,30341
41415.0,180,0,32717,166,1,30443
41425.0,181,0,32717,166,1,30546
41435.0,181,0,32717,166,1,30649
41445.0,181,0,32717,166,1,30751
41455.0,182,0,32717,166,1,30854
41465.0,182,0,32717,166,1,30957
41475.0,182,0,32717,166,1,31060
41485.0,183,0,32717,166,1,31163
41495.0,183,0,32717,166,1,31266
41505.0,184,0,32717,166,1,31369
41515.0,184,0,32717,166,1,31472
41525.0,184,0,32717,166,1,31576
41535.0,185,0,32717,166,1,31679
41545.0,185,0,32717,166,1,31782
41555.0,185,0,32717,166,1,31886
41565.0,186,0,32717,166,1,31989
41575.0,186,0,32717,166,1,32093
41585.0,186,0,32717,166,1,32196
41595.0,187,0,32717,166,1,32300
41605.0,187,0,32717,166,1,32404
41615.0,187,0,32717,166,1,32508
41625.0,188,0,32717,166,1,32612
41635.0,188,0,32717,166,1,32716
41645.0,188,0,32717,166,1,32820
41655.0,189,1,39178,166,1,32923
41665.0,189,0,39178,189,1,33027
41675.0,190,0,39178,189,1,33131
41685.0,190,0,39178,189,1,33235
41695.0,190,0,39178,189,1,33339
41705.0,191,0,39178,189,1,33442
41715.0,191,0,39178,189,1,33546
41725.0,191,0,39178,189,1,33649
41735.0,192,0,39178,189,1,33753
41745.0,192,0,39178,189,1,33856
41755.0,192,0,39178,189,1,33959
41765.0,193,0,39178,189,1,34063
41775.0,193,0,39178,189,1,34166
41785.0,193,0,39178,189,1,34269
41795.0,194,0,39178,189,1,34372
41805.0,194,0,39178,189,1,34475
41815.0,194,0,39178,189,1,34578
41825.0,195,0,39178,189,1,34681
41835.0,195,0,39178,189,1,34784
41845.0,195,0,39178,189,1,34886
41855.0,196,0,39178,189,1,34989
41865.0,196,0,39178,189,1,35092
41875.0,196,0,39178,189,1,35194
41885.0,197,0,39178,189,1,35297
41895.0,197,0,39178,189,1,35399
41905.0,197,0,39178,189,1,35502
41915.0,198,0,39178,189,1,35604
41925.0,198,0,39178,189,1,35706
41935.0,198,0,39178,189,1,35808
41945.0,199,0,39178,189,1,35910
41955.0,199,0,39178,189,1,36013
41965.0,199,0,39178,189,1,36115
41975.0,200,0,39178,189,1,36216
41985.0,200,0,39178,189,1,36318
41995.0,200,0,39178,189,1,36420
42005.0,201,0,39178,189,1,36522
42015.0,201,0,39178,189,1,36624
42025.0,201,0,39178,189,1,36725
42035.0,202,0,39178,189,1,36827
42045.0,202,0,39178,189,1,36928
42055.0,202,0,39178,189,1,37030
42065.0,203,0,39178,189,1,37131
42075.0,203,0,39178,189,1,37232
42085.0,203,0,39178,189,1,37334
42095.0,204,0,39178,189,1,37435
42105.0,204,0,39178,189,1,37536
42115.0,204,0,39178,189,1,37637
42125.0,205,0,39178,189,1,37738
42135.0,205,0,39178,189,1,37839
42145.0,205,0,39178,189,1,37940
42155.0,206,0,39178,189,1,38041
42165.0,206,0,39178,189,1,38141
42175.0,206,0,39178,189,1,38242
42185.0,206,0,39178,189,1,38343
42195.0,207,0,39178,189,1,38443
42205.0,207,0,39178,189,1,38544
42215.0,207,0,39178,189,1,38644
42225.0,208,0,39178,189,1,38745
42235.0,208,0,39178,189,1,38845
42245.0,208,0,39178,189,1,38945
42255.0,209,0,39178,189,1,39045
42265.0,209,0,39178,189,1,39145
42275.0,209,0,39178,189,1,39246
42285.0,210,0,39178,189,1,39346
42295.0,210,1,45382,189,1,39445
42305.0,210,0,45382,210,1,39545
42315.0,210,0,45382,210,1,39645
42325.0,211,0,45382,210,1,39744
42335.0,211,0,45382,210,1,39844
42345.0,211,0,45382,210,1,39943
42355.0,212,0,45382,210,1,40042
42365.0,212,0,45382,210,1,40141
42375.0,212,0,45382,210,1,40240
42385.0,213,0,45382,210,1,40339
42395.0,213,0,45382,210,1,40437
42405.0,213,0,45382,210,1,40536
42415.0,213,0,45382,210,1,40634
42425.0,214,0,45382,210,1,40732
42435.0,214,0,45382,210,1,40831
42445.0,214,0,45382,210,1,40929
42455.0,215,0,45382,210,1,41026
42465.0,215,0,45382,210,1,41124
42475.0,215,0,45382,210,1,41222
42485.0,216,0,45382,210,1,41319
42495.0,216,0,45382,210,1,41417
42505.0,216,0,45382,210,1,41514
42515.0,216,0,45382,210,1,41611
42525.0,217,0,45382,210,1,41708
42535.0,217,0,45382,210,1,41805
42545.0,217,0,45382,210,1,41902
42555.0,218,0,45382,210,1,41998
42565.0,218,0,45382,210,1,42095
42575.0,218,0,45382,210,1,42191
42585.0,218,0,45382,210,1,42287
42595.0,219,0,45382,210,1,42384
42605.0,219,0,45382,210,1,42480
42615.0,219,0,45382,210,1,42575
42625.0,219,0,45382,210,1,42671
42635.0,220,0,45382,210,1,42767
42645.0,220,0,45382,210,1,42862
42655.0,220,0,45382,210,1,42958
42665.0,221,0,45382,210,1,43053
42675.0,221,0,45382,210,1,43148
42685.0,221,0,45382,210,1,43243
42695.0,221,0,45382,210,1,43338
42705.0,222,0,45382,210,1,43433
42715.0,222,0,45382,210,1,43527
42725.0,222,0,45382,210,1,43622
42735.0,222,0,45382,210,1,43716
42745.0,223,0,45382,210,1,43810
42755.0,223,0,45382,210,1,43905
42765.0,223,0,45382,210,1,43999
42775.0,224,0,45382,210,1,44092
42785.0,224,0,45382,210,1,44186
42795.0,224,0,45382,210,1,44280
42805.0,224,0,45382,210,1,44373
42815.0,225,0,45382,210,1,44467
42825.0,225,0,45382,210,1,44560
42835.0,225,0,45382,210,1,44653
42845.0,225,0,45382,210,1,44746
42855.0,226,0,45382,210,1,44839
42865.0,226,0,45382,210,1,44932
42875.0,226,0,45382,210,1,45024
42885.0,226,0,45382,210,1,45117
42895.0,227,0,45382,210,1,45209
42905.0,227,0,45382,210,1,45301
42915.0,227,0,45382,210,1,45394
42925.0,227,0,45382,210,1,45486
42935.0,228,1,51075,210,1,45577
42945.0,228,0,51075,228,1,45669
42955.0,228,0,51075,228,1,45761
42965.0,228,0,51075,228,1,45852
42975.0,229,0,51075,228,1,45944
42985.0,229,0,51075,228,1,46035
42995.0,229,0,51075,228,1,46126
43005.0,229,0,51075,228,1,46217
43015.0,230,0,51075,228,1,46308
43025.0,230,0,51075,228,1,46399
43035.0,230,0,51075,228,1,46489
43045.0,230,0,51075,228,1,46580
43055.0,231,0,51075,228,1,46670
43065.0,231,0,51075,228,1,46760
43075.0,231,0,51075,228,1,46851
43085.0,231,0,51075,228,1,46941
43095.0,231,0,51075,228,1,47030
43105.0,232,0,51075,228,1,47120
43115.0,232,0,51075,228,1,47210
43125.0,232,0,51075,228,1,47299
43135.0,232,0,51075,228,1,47389
43145.0,233,0,51075,228,1,47478
43155.0,233,0,51075,228,1,47567
43165.0,233,0,51075,228,1,47656
43175.0,233,0,51075,228,1,47745
43185.0,233,0,51075,228,1,47834
43195.0,234,0,51075,228,1,47922
43205.0,234,0,51075,228,1,48011
43215.0,234,0,51075,228,1,48099
43225.0,234,0,51075,228,1,48187
43235.0,235,0,51075,228,1,48276
43245.0,235,0,51075,228,1,48364
43255.0,235,0,51075,228,1,48451
43265.0,235,0,51075,228,1,48539
43275.0,235,0,51075,228,1,48627
43285.0,236,0,51075,228,1,48714
43295.0,236,0,51075,228,1,48802
43305.0,236,0,51075,228,1,48889
43315.0,236,0,51075,228,1,48976
43325.0,236,0,51075,228,1,49063
43335.0,237,0,51075,228,1,49150
43345.0,237,0,51075,228,1,49237
43355.0,237,0,51075,228,1,49323
43365.0,237,0,51075,228,1,49410
43375.0,238,0,51075,228,1,49496
43385.0,238,0,51075,228,1,49582
43395.0,238,0,51075,228,1,49669
43405.0,238,0,51075,228,1,49755
43415.0,238,0,51075,228,1,49840
43425.0,239,0,51075,228,1,49926
43435.0,239,0,51075,228,1,50012
43445.0,239,0,51075,228,1,50097
43455.0,239,0,51075,228,1,50183
43465.0,239,0,51075,228,1,50268
43475.0,239,0,51075,228,1,50353
43485.0,240,0,51075,228,1,50438
43495.0,240,0,51075,228,1,50523
43505.0,240,0,51075,228,1,50608
43515.0,240,0,51075,228,1,50692
43525.0,240,0,51075,228,1,50777
43535.0,241,0,51075,228,1,50861
43545.0,241,0,51075,228,1,50945
43555.0,241,0,51075,228,1,51030
43565.0,241,0,51075,228,1,51114
43575.0,241,1,56034,228,1,51197
43585.0,242,0,56034,242,1,51281
43595.0,242,0,56034,242,1,51364
43605.0,242,0,56034,242,1,51448
43615.0,242,0,56034,242,1,51531
43625.0,242,0,56034,242,1,51614
43635.0,242,0,56034,242,1,51696
43645.0,243,0,56034,242,1,51779
43655.0,243,0,56034,242,1,51861
43665.0,243,0,56034,242,1,51943
43675.0,243,0,56034,242,1,52025
43685.0,243,0,56034,242,1,52107
43695.0,243,0,56034,242,1,52188
43705.0,244,0,56034,242,1,52270
43715.0,244,0,56034,242,1,52351
43725.0,244,0,56034,242,1,52432
43735.0,244,0,56034,242,1,52513
43745.0,244,0,56034,242,1,52593
43755.0,244,0,56034,242,1,52674
43765.0,245,0,56034,242,1,52754
43775.0,245,0,56034,242,1,52834
43785.0,245,0,56034,242,1,52914
43795.0,245,0,56034,242,1,52994
43805.0,245,0,56034,242,1,53073
43815.0,245,0,56034,242,1,53153
43825.0,245,0,56034,242,1,53232
43835.0,246,0,56034,242,1,53311
43845.0,246,0,56034,242,1,53389
43855.0,246,0,56034,242,1,53468
43865.0,246,0,56034,242,1,53546
43875.0,246,0,56034,242,1,53625
43885.0,246,0,56034,242,1,53703
43895.0,247,0,56034,242,1,53780
43905.0,247,0,56034,242,1,53858
43915.0,247,0,56034,242,1,53935
43925.0,247,0,56034,242,1,54013
43935.0,247,0,56034,242,1,54090
43945.0,247,0,56034,242,1,54167
43955.0,247,0,56034,242,1,54243
43965.0,247,0,56034,242,1,54320
43975.0,248,0,56034,242,1,54396
43985.0,248,0,56034,242,1,54472
43995.0,248,0,56034,242,1,54548
44005.0,248,0,56034,242,1,54624
44015.0,248,0,56034,242,1,54699
44025.0,248,0,56034,242,1,54775
44035.0,248,0,56034,242,1,54850
44045.0,249,0,56034,242,1,54925
44055.0,249,0,56034,242,1,55000
44065.0,249,0,56034,242,1,55074
44075.0,249,0,56034,242,1,55149
44085.0,249,0,56034,242,1,55223
44095.0,249,0,56034,242,1,55297
44105.0,249,0,56034,242,1,55371
44115.0,249,0,56034,242,1,55445
44125.0,250,0,56034,242,1,55518
44135.0,250,0,56034,242,1,55592
44145.0,250,0,56034,242,1,55665
44155.0,250,0,56034,242,1,55738
44165.0,250,0,56034,242,1,55810
44175.0,250,0,56034,242,1,55883
44185.0,250,0,56034,242,1,55955
44195.0,250,0,56034,242,1,56028
44205.0,250,0,56034,242,1,56100
44215.0,250,1,60054,242,1,56171
44225.0,251,0,60054,251,1,56243
44235.0,251,0,60054,251,1,56314
44245.0,251,0,60054,251,1,56385
44255.0,251,0,60054,251,1,56456
44265.0,251,0,60054,251,1,56526
44275.0,251,0,60054,251,1,56597
44285.0,251,0,60054,251,1,56667
44295.0,251,0,60054,251,1,56736
44305.0,251,0,60054,251,1,56806
44315.0,251,0,60054,251,1,56875
44325.0,252,0,60054,251,1,56944
44335.0,252,0,60054,251,1,57013
44345.0,252,0,60054,251,1,57081
44355.0,252,0,60054,251,1,57150
44365.0,252,0,60054,251,1,57218
44375.0,252,0,60054,251,1,57285
44385.0,252,0,60054,251,1,57353
44395.0,252,0,60054,251,1,57420
44405.0,252,0,60054,251,1,57487
44415.0,252,0,60054,251,1,57554
44425.0,252,0,60054,251,1,57620
44435.0,253,0,60054,251,1,57687
44445.0,253,0,60054,251,1,57753
44455.0,253,0,60054,251,1,57818
44465.0,253,0,60054,251,1,57884
44475.0,253,0,60054,251,1,57949
44485.0,253,0,60054,251,1,58014
44495.0,253,0,60054,251,1,58079
44505.0,253,0,60054,251,1,58143
44515.0,253,0,60054,251,1,58208
44525.0,253,0,60054,251,1,58272
44535.0,253,0,60054,251,1,58335
44545.0,253,0,60054,251,1,58399
44555.0,253,0,60054,251,1,58462
44565.0,253,0,60054,251,1,58525
44575.0,253,0,60054,251,1,58588
44585.0,254,0,60054,251,1,58650
44595.0,254,0,60054,251,1,58713
44605.0,254,0,60054,251,1,58775
44615.0,254,0,60054,251,1,58836
44625.0,254,0,60054,251,1,58898
44635.0,254,0,60054,251,1,58959
44645.0,254,0,60054,251,1,59020
44655.0,254,0,60054,251,1,59081
44665.0,254,0,60054,251,1,59141
44675.0,254,0,60054,251,1,59202
44685.0,254,0,60054,251,1,59262
44695.0,254,0,60054,251,1,59321
44705.0,254,0,60054,251,1,59381
44715.0,254,0,60054,251,1,59440
44725.0,254,0,60054,251,1,59499
44735.0,254,0,60054,251,1,59558
44745.0,254,0,60054,251,1,59616
44755.0,254,0,60054,251,1,59675
44765.0,254,0,60054,251,1,59733
44775.0,254,0,60054,251,1,59790
44785.0,255,0,60054,251,1,59848
44795.0,255,0,60054,251,1,59905
44805.0,255,0,60054,251,1,59962
44815.0,255,0,60054,251,1,60019
44825.0,255,0,60054,251,1,60075
44835.0,255,0,60054,251,1,60132
44845.0,255,0,60054,251,1,60188
44855.0,255,1,62973,251,1,60243
44865.0,255,0,62973,255,1,60299
44875.0,255,0,62973,255,1,60354
44885.0,255,0,62973,255,1,60408
44895.0,255,0,62973,255,1,60463
44905.0,255,0,62973,255,1,60517
44915.0,255,0,62973,255,1,60571
44925.0,255,0,62973,255,1,60624
44935.0,255,0,62973,255,1,60677
44945.0,255,0,62973,255,1,60730
44955.0,255,0,62973,255,1,60783
44965.0,255,0,62973,255,1,60835
44975.0,255,0,62973,255,1,60887
44985.0,255,0,62973,255,1,60939
44995.0,255,0,62973,255,1,60990
45005.0,255,0,62973,255,1,61041
45015.0,255,0,62973,255,1,61092
45025.0,255,0,62973,255,1,61142
45035.0,255,0,62973,255,1,61192
45045.0,255,0,62973,255,1,61242
45055.0,255,0,62973,255,1,61291
45065.0,255,0,62973,255,1,61340
45075.0,255,0,62973,255,1,61389
45085.0,255,0,62973,255,1,61438
45095.0,255,0,62973,255,1,61486
45105.0,255,0,62973,255,1,61534
45115.0,255,0,62973,255,1,61581
45125.0,255,0,62973,255,1,61629
45135.0,255,0,62973,255,1,61676
45145.0,255,0,62973,255,1,61722
45155.0,255,0,62973,255,1,61769
45165.0,255,0,62973,255,1,61815
45175.0,255,0,62973,255,1,61860
45185.0,255,0,62973,255,1,61906
45195.0,255,0,62973,255,1,61951
45205.0,255,0,62973,255,1,61995
45215.0,255,0,62973,255,1,62040
45225.0,255,0,62973,255,1,62084
45235.0,255,0,62973,255,1,62128
45245.0,255,0,62973,255,1,62171
45255.0,255,0,62973,255,1,62214
45265.0,255,0,62973,255,1,62257
45275.0,255,0,62973,255,1,62300
45285.0,255,0,62973,255,1,62342
45295.0,255,0,62973,255,1,62384
45305.0,255,0,62973,255,1,62426
45315.0,255,0,62973,255,1,62467
45325.0,255,0,62973,255,1,62508
45335.0,255,0,62973,255,1,62549
45345.0,255,0,62973,255,1,62589
45355.0,254,0,62973,255,1,62629
45365.0,254,0,62973,255,1,62669
45375.0,254,0,62973,255,1,62708
45385.0,254,0,62973,255,1,62747
45395.0,254,0,62973,255,1,62786
45405.0,254,0,62973,255,1,62825
45415.0,254,0,62973,255,1,62863
45425.0,254,0,62973,255,1,62901
45435.0,254,0,62973,255,1,62938
45445.0,254,0,62973,255,1,62976
45455.0,254,0,62973,255,1,63013
45465.0,254,0,62973,255,1,63049
45475.0,254,0,62973,255,1,63086
45485.0,254,0,62973,255,1,63122
45495.0,254,1,64680,255,1,63157
45505.0,254,0,64680,254,1,63193
45515.0,254,0,64680,254,1,63228
45525.0,254,0,64680,254,1,63262
45535.0,254,0,64680,254,1,63297
45545.0,254,0,64680,254,1,63331
45555.0,253,0,64680,254,1,63365
45565.0,253,0,64680,254,1,63398
45575.0,253,0,64680,254,1,63431
45585.0,253,0,64680,254,1,63464
45595.0,253,0,64680,254,1,63497
45605.0,253,0,64680,254,1,63529
45615.0,253,0,64680,254,1,63561
45625.0,253,0,64680,254,1,63593
45635.0,253,0,64680,254,1,63624
45645.0,253,0,64680,254,1,63655
45655.0,253,0,64680,254,1,63686
45665.0,253,0,64680,254,1,63716
45675.0,253,0,64680,254,1,63746
45685.0,253,0,64680,254,1,63776
45695.0,253,0,64680,254,1,63805
45705.0,252,0,64680,254,1,63834
45715.0,252,0,64680,254,1,63863
45725.0,252,0,64680,254,1,63892
45735.0,252,0,64680,254,1,63920
45745.0,252,0,64680,254,1,63948
45755.0,252,0,64680,254,1,63975
45765.0,252,0,64680,254,1,64003
45775.0,252,0,64680,254,1,64030
45785.0,252,0,64680,254,1,64056
45795.0,252,0,64680,254,1,64083
45805.0,252,0,64680,254,1,64109
45815.0,251,0,64680,254,1,64134
45825.0,251,0,64680,254,1,64160
45835.0,251,0,64680,254,1,64185
45845.0,251,0,64680,254,1,64209
45855.0,251,0,64680,254,1,64234
45865.0,251,0,64680,254,1,64258
45875.0,251,0,64680,254,1,64282
45885.0,251,0,64680,254,1,64305
45895.0,251,0,64680,254,1,64328
45905.0,251,0,64680,254,1,64351
45915.0,250,0,64680,254,1,64374
45925.0,250,0,64680,254,1,64396
45935.0,250,0,64680,254,1,64418
45945.0,250,0,64680,254,1,64440
45955.0,250,0,64680,254,1,64461
45965.0,250,0,64680,254,1,64482
45975.0,250,0,64680,254,1,64503
45985.0,250,0,64680,254,1,64523
45995.0,250,0,64680,254,1,64543
46005.0,250,0,64680,254,1,64563
46015.0,249,0,64680,254,1,64582
46025.0,249,0,64680,254,1,64601
46035.0,249,0,64680,254,1,64620
46045.0,249,0,64680,254,1,64639
46055.0,249,0,64680,254,1,64657
46065.0,249,0,64680,254,1,64675
46075.0,249,0,64680,254,1,64692
46085.0,249,0,64680,254,1,64710
46095.0,248,0,64680,254,1,64727
46105.0,248,0,64680,254,1,64743
46115.0,248,0,64680,254,1,64760
46125.0,248,0,64680,254,1,64776
46135.0,248,1,65108,254,1,64791
46145.0,248,0,65108,248,1,64807
46155.0,248,0,65108,248,1,64822
46165.0,247,0,65108,248,1,64836
46175.0,247,0,65108,248,1,64851
46185.0,247,0,65108,248,1,64865
46195.0,247,0,65108,248,1,64879
46205.0,247,0,65108,248,1,64892
46215.0,247,0,65108,248,1,64905
46225.0,247,0,65108,248,1,64918
46235.0,247,0,65108,248,1,64931
46245.0,246,0,65108,248,1,64943
46255.0,246,0,65108,248,1,64955
46265.0,246,0,65108,248,1,64967
46275.0,246,0,65108,248,1,64978
46285.0,246,0,65108,248,1,64989
46295.0,246,0,65108,248,1,65000
46305.0,245,0,65108,248,1,65010
46315.0,245,0,65108,248,1,65020
46325.0,245,0,65108,248,1,65030
46335.0,245,0,65108,248,1,65039
46345.0,245,0,65108,248,1,65048
46355.0,245,0,65108,248,1,65057
46365.0,245,0,65108,248,1,65066
46375.0,244,0,65108,248,1,65074
46385.0,244,0,65108,248,1,65082
46395.0,244,0,65108,248,1,65089
46405.0,244,0,65108,248,1,65097
46415.0,244,0,65108,248,1,65104
46425.0,244,0,65108,248,1,65110
46435.0,243,0,65108,248,1,65117
46445.0,243,0,65108,248,1,65123
46455.0,243,0,65108,248,1,65128
46465.0,243,0,65108,248,1,65134
46475.0,243,0,65108,248,1,65139
46485.0,243,0,65108,248,1,65143
46495.0,242,0,65108,248,1,65148
46505.0,242,0,65108,248,1,65152
46515.0,242,0,65108,248,1,65156
46525.0,242,0,65108,248,1,65159
46535.0,242,0,65108,248,1,65162
46545.0,242,0,65108,248,1,65165
46555.0,241,0,65108,248,1,65168
46565.0,241,0,65108,248,1,65170
46575.0,241,0,65108,248,1,65172
46585.0,241,0,65108,248,1,65174
46595.0,241,0,65108,248,1,65175
46605.0,240,0,65108,248,1,65176
46615.0,240,0,65108,248,1,65177
46625.0,240,0,65108,248,1,65177
46635.0,240,0,65108,248,1,65177
46645.0,240,0,65108,248,1,65177
46655.0,239,0,65108,248,1,65176
46665.0,239,0,65108,248,1,65175
46675.0,239,0,65108,248,1,65174
46685.0,239,0,65108,248,1,65173
46695.0,239,0,65108,248,1,65171
46705.0,239,0,65108,248,1,65169
46715.0,238,0,65108,248,1,65166
46725.0,238,0,65108,248,1,65164
46735.0,238,0,65108,248,1,65161
46745.0,238,0,65108,248,1,65157
46755.0,238,0,65108,248,1,65154
46765.0,237,0,65108,248,1,65150
46775.0,237,1,64210,248,1,65145
46785.0,237,0,64210,237,1,65141
46795.0,237,0,64210,237,1,65136
46805.0,236,0,64210,237,1,65130
46815.0,236,0,64210,237,1,65125
46825.0,236,0,64210,237,1,65119
46835.0,236,0,64210,237,1,65113
46845.0,236,0,64210,237,1,65106
46855.0,235,0,64210,237,1,65099
46865.0,235,0,64210,237,1,65092
46875.0,235,0,64210,237,1,65085
46885.0,235,0,64210,237,1,65077
46895.0,235,0,64210,237,1,65069
46905.0,234,0,64210,237,1,65061
46915.0,234,0,64210,237,1,65052
46925.0,234,0,64210,237,1,65043
46935.0,234,0,64210,237,1,65034
46945.0,233,0,64210,237,1,65024
46955.0,233,0,64210,237,1,65014
46965.0,233,0,64210,237,1,65004
46975.0,233,0,64210,237,1,64993
46985.0,233,0,64210,237,1,64982
46995.0,232,0,64210,237,1,64971
47005.0,232,0,64210,237,1,64960
47015.0,232,0,64210,237,1,64948
47025.0,232,0,64210,237,1,64936
47035.0,231,0,64210,237,1,64923
47045.0,231,0,64210,237,1,64911
47055.0,231,0,64210,237,1,64898
47065.0,231,0,64210,237,1,64884
47075.0,231,0,64210,237,1,64871
47085.0,230,0,64210,237,1,64857
47095.0,230,0,64210,237,1,64842
47105.0,230,0,64210,237,1,64828
47115.0,230,0,64210,237,1,64813
47125.0,229,0,64210,237,1,64797
47135.0,229,0,64210,237,1,64782
47145.0,229,0,64210,237,1,64766
47155.0,229,0,64210,237,1,64750
47165.0,228,0,64210,237,1,64733
47175.0,228,0,64210,237,1,64716
47185.0,228,0,64210,237,1,64699
47195.0,228,0,64210,237,1,64682
47205.0,227,0,64210,237,1,64664
47215.0,227,0,64210,237,1,64646
47225.0,227,0,64210,237,1,64628
47235.0,227,0,64210,237,1,64609
47245.0,226,0,64210,237,1,64590
47255.0,226,0,64210,237,1,64571
47265.0,226,0,64210,237,1,64551
47275.0,226,0,64210,237,1,64531
47285.0,225,0,64210,237,1,64511
47295.0,225,0,64210,237,1,64490
47305.0,225,0,64210,237,1,64469
47315.0,225,0,64210,237,1,64448
47325.0,224,0,64210,237,1,64427
47335.0,224,0,64210,237,1,64405
47345.0,224,0,64210,237,1,64383
47355.0,224,0,64210,237,1,64360
47365.0,223,0,64210,237,1,64338
47375.0,223,0,64210,237,1,64315
